pid,response,hum1,hum2,hum3,hum4,hum5,hum6,standardized
87790,"They are angry with me because I forgot to do something. I missed a deadline, or I simply put something off that I should have finished earlier. The constant mistakes of forgetting to follow-up and update that person on my status led them to be angry with me. I feel disappointed in myself for not staying on top of things, and forgetting about doing a task that I should have finished earlier for this person. A person's connection and trust in someone else is based on reliability, and if I cannot possess that, then I am not completely fulfilled as a person.",6,6,5,2,3,2,0.00
29440,"Someone is angry with me for not spending enough time with them. They got angry because I was unable to execute our plans because I was too stressed out and had too much homework. I feel upset about this situation because I didn't cancel plans because I didn't want to see this person, I canceled plans because I didn't have the social battery to do them. I often find myself too stressed to execute plans.",5,5,5,3,3,3,0.00
11158,"If someone was angry with me, I think it would be due to a lack of intentionality or honesty. I've gone through a lot in my life, and sometimes I find it hard opening up myself to others. If I were in a situation where I didn't let a close friend or significant other know about my entire life history, the slipping of the truth wouldn't be the smoothest experience. Honestly, a situation like this kind of freaks me out.",5,5,5,3,3,3,0.00
53023,"Whenever I am stressed, I snap at people sometimes, so someone might be mad at me because I snapped at them. If they were pressuring me or asking too many questions about something I was already anxious about I would take out my anger on them. I feel guilty when this happens. I also feel like I need to work on that issue I have so that I don't hurt other people.",5,6,5,3,3,3,0.00
81089,"I think that someone would be angry at me for not thinking hard enough about their feelings. I think that I would do something rash and not think it through enough, and another person would end up getting hurt. They may become angry at me for this reason, and this would cause me to feel very badly. I would want to fix the situation in any way that I could to try to make them and myself feel better.",6,6,5,2,3,2,0.00
53480,"I am probably angry with someone if they were doing a lot of small things which annoyed me and then it kept building up or if someone lied to me. This could have been a built up thing or more of someone was being hypocritical or lying to me which would make me mad. I would first just be very frustrated and not understanding why this happened. I would then, depending on the lie, want to confront them and ask them why they did what they did.",3,4,3,5,5,5,0.00
78649,"I feel if someone is angry with me it is because I forgot about them in some situation. Their anger could be attributed to making them feel I don't want to spend time with them or am unable to devote attention to them.A part of me feels challenges and misunderstood by their act of being angry. However, I also understand because I have felt a similar way where I feel forgotten or excluded and I would really feel more guilt than anything else.",5,5,6,3,2,3,0.00
28435,"in this hypothetical scenario, I would imagine that they are mad at me for messing up a job or a paper, or some sort of work. what led them to be angry with me is that I didn't do it properly, or I didn't do it the way they would have liked for me to do it. This makes me feel conflicted because I did what was bets with my abilities and possibly with the resources that i had. And I would be upset that they are angry at me in the first place instead of correcting me and trying to fix our problem.",6,5,6,2,2,2,0.00
58705,"The person would probably be angry with me during an argument, in which I was being stubborn about something. They would have been angry because arguments like these normally have no right answer, its about what a specific person believes in. In this situation, I wouldn't necessarily get angry in response, but if their explanation makes no sense and they resort to just yelling over me to get their point across I would get angry.",3,4,3,5,5,5,0.00
44821,"they're angry with me because I said something blunt or an offhand statement. This hurt their feelings, or it was just embarrassing and uncalled for. I feel guilty and ruminate. I would apologize for any unnecessary harshness but I do not apologize for anything I think is merited.",5,5,5,3,3,3,0.00
46757,They are angry with me because I don't spend enough time with them. I may have constantly blown them off or said I was too busy to hang out. I feel disappointed in myself. I would apologize and tell them that I will put in more effort to spend time with them.,6,5,5,2,3,3,0.00
82369,"They might be angry with me because of something that I did that bothered them with me knowing. It could also be from my opinions about certain topics that they may not agree on. I would not feel pleasant about the situation if someone was angry with me. I would try talk it out and with them to find a common ground, but I would not persist in finding a solution or apologizing if they continue to hold a grudge.",3,4,3,5,5,5,0.00
31926,"the last few times someone has been angry with me, I have let my competitive side get the better of me and made me unpleasant to be around. I tend to have a short fuse when offered criticism, and when playing a sport this can boil over quite quickly. I feel this is an area where I can improve personally, and I suspect improving my self esteem will help.",6,6,5,2,3,2,0.00
40309,"Someone is angry with me because I was being extremely indecisive about an important issue. No matter how hard I tried to come to a decision, I could not determine which consequence I would rather deal with. They were soon becoming impatient with me as I was taking too long to decide. I feel sad and disappointed in myself because I never want to upset people (I am definitely a people pleaser) on account of my actions.",5,5,6,3,2,3,0.00
84070,Someone is angry at me for not planning well. Sometimes I like ti be spontaneous as it provides thrill in life but someone could have been caught up with those plans. I would definitely feel really bad and try to do anything to fix the situation as I am an over thinker.,6,5,6,2,2,2,0.00
61818,"They are angry with me because they are mad at something I did. However, it might not be that i actually did something wrong, it can be a miscommunication. If the person is someone I am close with, I will try to spend time figuring out why they are mad at me, but if the person is not close, I will just let it go with out worrying to much about it.",3,4,3,5,5,5,0.00
